id,name,status,country,state,city,postal_code,full_address,phone,latitude,longitude,official_url,services,audiology
3212,Tea Tree Plaza,Active,Australia,SA,Modbury,5092,"Shop 2-3 Westfield Tea Tree Plaza, 976 North East Rd, Modbury, SA, 5092",(08) 8396 6600,-34.83195,138.6906,https://www.specsavers.com.au/stores/teatreeplaza,Optometry; Audiology,true
3509,Morphett Vale,Active,Australia,SA,Morphett Vale,5162,"Sherriffs Road (cnr Hillier Road), Shop 6, Southgate Plaza, Morphett Vale, SA, 5162",(08) 8186 1075,-35.107254,138.52173,https://www.specsavers.com.au/stores/morphettvale,Optometry; Audiology,true
3458,Mt Barker Central,Active,Australia,SA,Mount Barker,5251,"Shop 9, 10 &amp; 11A, Mt Barker Central SC, McLaren Street, Mount Barker, SA, 5251",(08) 8391 3588,-35.065285,138.85985,https://www.specsavers.com.au/stores/mtbarker,Optometry; Audiology,true
3412,Mt Gambier,Active,Australia,SA,Mount Gambier,5290,"40 Commercial St W, Mount Gambier, SA, 5290",(08) 8723 0274,-37.827724,140.77898,https://www.specsavers.com.au/stores/mtgambier,Optometry; Audiology,true
3594,Murray Bridge,Active,Australia,SA,Murray Bridge,5253,"T17, Murray Bridge Marketplace, 21-53 South Terrace, Murray Bridge, SA, 5253",(08) 7077 0324,-35.119434,139.2778,https://www.specsavers.com.au/stores/murraybridge,Optometry; Audiology,true
3512,Newton,Active,Australia,SA,Newton,5074,"10/84 Gorge Rd, Newton, SA, 5074",(08) 8165 0341,-34.87714,138.67458,https://www.specsavers.com.au/stores/newton,Optometry; Audiology,true
3376,Noarlunga Centre,Active,Australia,SA,Noarlunga Downs,5168,"Beach Road, Shop SP1999 Colonnades Shopping Centre, Noarlunga Downs, SA, 5168",(08) 8186 1611,-35.142426,138.49806,https://www.specsavers.com.au/stores/noarlunga,Optometry; Audiology,true
3415,Norwood Place,Active,Australia,SA,Norwood,5067,"Shop 22 &amp; 22A Norwood Place, 161 â€“ 169 The Parade, Norwood, SA, 5067",(08) 8332 1640,-34.920547,138.63542,https://www.specsavers.com.au/stores/norwood,Optometry; Audiology,true
3271,Nuriootpa,Active,Australia,SA,Nuriootpa,5355,"3 Murray St., Shop 8, The Barossa Co-Op Shopping Centre, Nuriootpa, SA, 5355",(08) 8562 3777,-34.474426,138.9939,https://www.specsavers.com.au/stores/nuriootpa,Optometry; Audiology,true
3521,Marion East Westfield Lvl 2,Active,Australia,SA,Oaklands Park,5046,"Shop 2040/297 Diagonal Road, Oaklands Park, SA, 5046",(08) 8296 5969,-35.016357,138.54594,https://www.specsavers.com.au/stores/marioneast,Optometry,false
3209,Marion West Westfield Lvl 2,Active,Australia,SA,Oaklands Park,5046,"Shop 2007, Level 2, Westfield Marion West Shopping Centre, 297 Diagonal Rd, Oaklands Park, SA, 5046",(08) 8358 1611,-35.015724,138.54639,https://www.specsavers.com.au/stores/marion,Optometry; Audiology,true
3635,Port Lincoln,Active,Australia,SA,Port Lincoln,5606,"8 Liverpool Street, Port Lincoln, SA, 5606",(08) 7648 1888,-34.72202,135.85764,https://www.specsavers.com.au/stores/portlincoln,Optometry; Audiology,true
3283,Pirie Plaza,Active,Australia,SA,Port Pirie,5540,"16-18/91 Grey Terrace, Port Pirie Plaza, Port Pirie, SA, 5540",(08) 8632 2486,-33.191036,138.0073,https://www.specsavers.com.au/stores/portpirie,Optometry; Audiology,true
3214,Parabanks Centre,Active,Australia,SA,Salisbury,5108,"32 Parabanks Centre, Salisbury, SA, 5108",(08) 8281 9220,-34.760307,138.64587,https://www.specsavers.com.au/stores/parabanks,Optometry; Audiology,true
3213,Hollywood S/C,Active,Australia,SA,Salisbury Downs,5108,"Hollywood Shopping Centre, 64 Winzor Street, Salisbury Downs, SA, 5108",(08) 8281 7244,-34.767986,138.62471,https://www.specsavers.com.au/stores/hollywood,Optometry; Audiology,true
3642,Seaford,Active,Australia,SA,Seaford,5169,"108 Commercial Road, Shop 15, Seaford Central,, Seaford, SA, 5169",(08) 7260 3033,-35.189983,138.47917,https://www.specsavers.com.au/stores/seaford,Optometry; Audiology,true
3211,Sefton Plaza S/C,Active,Australia,SA,Sefton Park,5083,"Shop 26, Sefton Plaza Shopping Centre, 225/239 Main N Rd, Sefton Park, SA, 5083",(08) 8344 4444,-34.87621,138.60301,https://www.specsavers.com.au/stores/seftonpark,Optometry,false
3215,Munno Para S/C,Active,Australia,SA,Smithfield,5114,"T88 &amp; T99 Munno Para Centre, 600 Main North Road, Smithfield, SA, 5114",(08) 8284 1122,-34.687958,138.68831,https://www.specsavers.com.au/stores/munnopara,Optometry; Audiology,true
3627,Mitcham,Active,Australia,SA,Torrens Park,5062,"T2/3 Mitcham Shopping Centre, 119 Belair Road, Torrens Park, SA, 5062",(08) 8423 1360,-34.975246,138.61046,https://www.specsavers.com.au/stores/mitcham,Optometry; Audiology,true
3569,Brickworks Marketplace,Active,Australia,SA,Torrensville,5031,"Brickworks Marketplace, South Road, Torrensville, SA, 5031",(08) 8352 3822,-34.914326,138.5651,https://www.specsavers.com.au/stores/thebarton,Optometry; Audiology,true
3573,Victor Central,Active,Australia,SA,Victor Harbor,5211,"Victor Central, Shop 15-17/21-37 Torrens Street, Victor Harbor, SA, 5211",(08) 8552 8522,-35.55307,138.62032,https://www.specsavers.com.au/stores/victor-harbor,Optometry; Audiology,true
3375,West Lakes Westfield,Active,Australia,SA,West Lakes,5021,"Shop 218, West Lakes Shopping Centre, 111 West Lakes Boulevard, West Lakes, SA, 5021",(08) 8235 1488,-34.879433,138.4914,https://www.specsavers.com.au/stores/westlakes,Optometry; Audiology,true
3388,Whyalla Westland S/C,Active,Australia,SA,Whyalla Norrie,5608,"Westland Shopping Centre, Nicolson Avenue, Whyalla Norrie, SA, 5608",(08) 8644 3365,-33.02778,137.53224,https://www.specsavers.com.au/stores/whyalla,Optometry; Audiology,true
3543,Burnie,Active,Australia,TAS,Burnie,7320,"49 Wilson St, Burnie, TAS, 7320",(03) 6432 2608,-41.051685,145.90672,https://www.specsavers.com.au/stores/burnie,Optometry; Audiology,true
3585,Devonport,Active,Australia,TAS,Devonport,7310,"69 Rooke St, Devonport, TAS, 7310",(03) 6441 5226,-41.17935,146.36041,https://www.specsavers.com.au/stores/devonport,Optometry; Audiology,true
3515,Glenorchy,Active,Australia,TAS,Glenorchy,7010,"Shop 051, Level G, Northgate Shopping Centre, 387-393 Main Road, Glenorchy, TAS, 7010",(03) 6237 0026,-42.832012,147.2735,https://www.specsavers.com.au/stores/glenorchy,Optometry; Audiology,true
3495,Hobart,Active,Australia,TAS,Hobart,7000,"The Cat &amp; Fiddle Arcade, 53A Murray Street, Hobart, TAS, 7000",(03) 6223 5792,-42.883038,147.32678,https://www.specsavers.com.au/stores/hobart,Optometry; Audiology,true
3641,Kings Meadows,Active,Australia,TAS,Kings Meadows,7249,"Shop 27, Meadow Mews Plaza, 102 Hobart Road, Kings Meadows, TAS, 7249",(03) 6722 5500,-41.466595,147.15874,https://www.specsavers.com.au/stores/kingsmeadows,Optometry; Audiology,true
3547,Kingston,Active,Australia,TAS,Kingston,7050,"29 Channel Highway, Kingston, TAS, 7050",(03) 6239 3334,-42.97631,147.30983,https://www.specsavers.com.au/stores/kingston,Optometry,false
3325,Launceston,Active,Australia,TAS,Launceston,7250,"47 Brisbane St, Launceston, TAS, 7250",(03) 6331 7566,-41.43561,147.14166,https://www.specsavers.com.au/stores/launceston,Optometry; Audiology,true
3421,Rosny Park Eastlands S/C,Active,Australia,TAS,Rosny Park,7018,"Shop 4, Upper Level, Eastlands Shopping Centre, Bligh Street, Rosny Park, TAS, 7018",(03) 6245 0972,-42.866287,147.36841,https://www.specsavers.com.au/stores/rosnypark,Optometry; Audiology,true
3431,Airport West Westfield,Active,Australia,VIC,Airport West,3042,"Westfield Airport West, Shop 76, Airport West, VIC, 3042",(03) 9338 4780,-37.714077,144.88731,https://www.specsavers.com.au/stores/airportwest,Optometry; Audiology,true
3258,Altona Meadows Central Square,Active,Australia,VIC,Altona Meadows,3028,"43-44 Central Avenue, Altona Meadows, VIC, 3028",(03) 9315 6340,-37.87295,144.77557,https://www.specsavers.com.au/stores/altonameadows,Optometry,false
3457,Altona Gate S/C,Active,Australia,VIC,Altona North,3025,"Shop G003, Altona Gate S/C, 124 - 134 Millers Road, Altona North, VIC, 3025",(03) 9314 4788,-37.827724,144.84749,https://www.specsavers.com.au/stores/altonanorth,Optometry; Audiology,true
3602,Bacchus Marsh,Active,Australia,VIC,Bacchus Marsh,3340,"Shop 42, The Village Bacchus Marsh S/C, 160/192 Main St, Bacchus Marsh, VIC, 3340",(03) 9114 3830,-37.675243,144.43993,https://www.specsavers.com.au/stores/bacchusmarsh,Optometry; Audiology,true
3564,Bairnsdale,Active,Australia,VIC,Bairnsdale,3875,"23 Bailey Street, Bairnsdale, VIC, 3875",(03) 5153 2333,-37.825104,147.63199,https://www.specsavers.com.au/stores/bairnsdale,Optometry; Audiology,true
3396,Ballarat Bridge Mall,Active,Australia,VIC,Ballarat,3350,"Shop 28-30 Bridge Mall, Ballarat, VIC, 3350",(03) 5331 9919,-37.56262,143.86185,https://www.specsavers.com.au/stores/ballarat,Optometry; Audiology,true
3275,Belmont S/C - Geelong,Active,Australia,VIC,Belmont,3216,"Belmont Village, Shop 6-8, 65 High Street, Belmont, VIC, 3216",(03) 5245 7600,-38.1698,144.35016,https://www.specsavers.com.au/stores/belmont,Optometry; Audiology,true
3291,Benalla,Active,Australia,VIC,Benalla,3672,"59 Bridge Street East, Benalla, VIC, 3672",(03) 5762 4911,-36.551228,145.98477,https://www.specsavers.com.au/stores/benalla,Optometry; Audiology,true
3322,Bendigo Marketplace,Active,Australia,VIC,Bendigo,3550,"Shop G038 Bendigo Marketplace, 116 -120 Mitchell Street, Bendigo, VIC, 3550",(03) 5441 4235,-36.765644,144.28088,https://www.specsavers.com.au/stores/bendigo,Optometry; Audiology,true
3282,Bentleigh,Active,Australia,VIC,Bentleigh,3204,"433 Centre Road, Bentleigh, VIC, 3204",(03) 9557 8319,-37.91842,145.03975,https://www.specsavers.com.au/stores/bentleigh,Optometry,false
3474,Berwick Eden Rise S/C,Active,Australia,VIC,Berwick,3806,"Shop 18, Eden Rise Village Shopping Centre, 1 O'Shea Rd, Berwick, VIC, 3806",(03) 8768 9137,-38.061806,145.33975,https://www.specsavers.com.au/stores/berwick,Optometry; Audiology,true
3525,Box Hill Central North,Active,Australia,VIC,Box Hill,3128,"1 Main Street, Shop SP113 Box Hill Central (South), Box Hill, VIC, 3128",(03) 9890 3322,-37.819355,145.12204,https://www.specsavers.com.au/stores/boxhill,Optometry; Audiology,true
3557,Brighton Optometrists and Audiologists,Active,Australia,VIC,Brighton,3186,"52 Church St, Brighton, VIC, 3186",(03) 9553 8877,-37.914062,144.99431,https://www.specsavers.com.au/stores/brighton,Optometry; Audiology,true
3295,Broadmeadows S/C,Active,Australia,VIC,Broadmeadows,3047,"Shop G052, Broadmeadows Central, 1099-1169 Pascoe Vale Road, Broadmeadows, VIC, 3047",(03) 9309 5607,-37.68043,144.91936,https://www.specsavers.com.au/stores/broadmeadows,Optometry; Audiology,true
3449,Brunswick,Active,Australia,VIC,Brunswick,3056,"Shop D1/D2, 90-106 Sydney Road, Brunswick, VIC, 3056",(03) 9077 7396,-37.775642,144.96175,https://www.specsavers.com.au/stores/brunswick,Optometry; Audiology,true
3358,Camberwell,Active,Australia,VIC,Camberwell,3124,"572 Burke Rd, Camberwell, VIC, 3124",(03) 9813 4666,-37.830803,145.05705,https://www.specsavers.com.au/stores/camberwell,Optometry; Audiology,true
3648,Caroline Springs,Active,Australia,VIC,Caroline Springs,3023,"29-35 Lake Street, Shop 48/49 Caroline Springs Square, Caroline Springs, VIC, 3023",(03) 8361 7576,-37.731388,144.74329,https://www.specsavers.com.au/stores/carolinesprings,Optometry; Audiology,true
3444,Chadstone S/C,Active,Australia,VIC,Chadstone,3148,"Shop G124/1341 Dandenong Road, Chadstone, VIC, 3148",(03) 9563 2976,-37.8869,145.08359,https://www.specsavers.com.au/stores/chadstone,Optometry; Audiology,true
3218,Southland Westfield Lvl 1,Active,Australia,VIC,Cheltenham,3192,"1004-1005 Westfield Southland, 1239 Nepean Highway, Cheltenham, VIC, 3192",(03) 9585 6811,-37.95823,145.05072,https://www.specsavers.com.au/stores/cheltenhamwest,Optometry; Audiology,true
3272,Southland Westfield Lvl 3,Active,Australia,VIC,Cheltenham,3192,"Westfield Southland, 3048A/1239 Nepean Highway, Cheltenham, VIC, 3192",(03) 9585 8970,-37.958633,145.0554,https://www.specsavers.com.au/stores/cheltenhameast,Optometry,false
3401,Chirnside Park S/C,Active,Australia,VIC,Chirnside Park,3116,"Chirnside Park S/C, L01 619/621 - 239-241 Maroondah Highway, Chirnside Park, VIC, 3116",(03) 9727 1111,-37.757393,145.3128,https://www.specsavers.com.au/stores/chirnsidepark,Optometry; Audiology,true
3294,Colac,Active,Australia,VIC,Colac,3250,"71 Gellibrand St, Colac, VIC, 3250",(03) 5231 2974,-38.3406,143.58685,https://www.specsavers.com.au/stores/colac,Optometry; Audiology,true
3262,Corio Central,Active,Australia,VIC,Corio,3214,"G064/067 Corio Central, Cnr Bacchus Marsh and Purnell Roads, Corio, VIC, 3214",(03) 5274 9961,-38.074863,144.35701,https://www.specsavers.com.au/stores/corio,Optometry; Audiology,true
3533,Craigieburn,Active,Australia,VIC,Craigieburn,3064,"D00.14, Craigieburn Central, 340 Craigieburn Road, Craigieburn, VIC, 3064",(03) 9333 8977,-37.59267,144.9133,https://www.specsavers.com.au/stores/craigieburn,Optometry; Audiology,true
3425,Cranbourne Park,Active,Australia,VIC,Cranbourne,3977,"Shop 129, Cranbourne Park Shopping Centre, High Street, Cranbourne, VIC, 3977",(03) 5995 5388,-38.107304,145.28261,https://www.specsavers.com.au/stores/cranbourne,Optometry; Audiology,true
3667,Croydon,Active,Australia,VIC,Croydon,3136,"Shop 2, 138-148 Main Street, Croydon, VIC, 3136",(03) 8203 2202,-37.79735,145.28116,https://www.specsavers.com.au/stores/croydon,Optometry; Audiology,true
3352,Dandenong,Active,Australia,VIC,Dandenong,3175,"Shop 351-355, Level 3, Dandenong Square, 23-55 McCrae Street, Dandenong, VIC, 3175",(03) 9793 9944,-37.986877,145.21777,https://www.specsavers.com.au/stores/dandenong,Optometry; Audiology,true
3256,Deer Park - Brimbank Central S/C,Active,Australia,VIC,Deer Park,3023,"Shop ET72, Brimbank Central Shopping, Station Rd, Deer Park, VIC, 3023",(03) 9360 4444,-37.751495,144.77531,https://www.specsavers.com.au/stores/deerpark,Optometry; Audiology,true
3552,Doncaster,Active,Australia,VIC,Doncaster,3108,"Westfield Doncaster, Doncaster Road, Doncaster, VIC, 3108",(03) 9840 1077,-37.785812,145.12614,https://www.specsavers.com.au/stores/doncaster,Optometry; Audiology,true
3407,Doncaster East The Pines S/C,Active,Australia,VIC,Doncaster East,3109,"Stockland The Pines, 97/181 Reynolds Road, Doncaster East, VIC, 3109",(03) 9841 0036,-37.761993,145.16885,https://www.specsavers.com.au/stores/doncastereast,Optometry; Audiology,true
3595,Echuca,Active,Australia,VIC,Echuca,3564,"222 Hare Street, Echuca, VIC, 3564",(03) 5409 2313,-36.12672,144.74957,https://www.specsavers.com.au/stores/echuca,Optometry; Audiology,true
3621,Elsternwick,Active,Australia,VIC,Elsternwick,3185,"420 Glenhuntly Road, Elsternwick, VIC, 3185",(03) 9563 2868,-37.885098,145.00578,https://www.specsavers.com.au/stores/elsternwick,Optometry; Audiology,true
3671,Eltham,Active,Australia,VIC,Eltham,3095,"968 Main Road, Eltham, VIC, 3095",(03) 8407 8277,-37.713856,145.14877,https://www.specsavers.com.au/stores/eltham,Optometry; Audiology,true
3484,Endeavour Hills S/C,Active,Australia,VIC,Endeavour Hills,3802,"Shop 12 Endeavour Hills S/C, Heatherton Rd, Endeavour Hills, VIC, 3802",(03) 9700 3488,-37.97705,145.2594,https://www.specsavers.com.au/stores/endeavourhills,Optometry,false
3353,Pacific Epping,Active,Australia,VIC,Epping,3076,"Cnr High &amp; Cooper Street, Shop 8/9, Pacific Epping, Epping, VIC, 3076",(03) 8405 3655,-37.652977,145.02051,https://www.specsavers.com.au/stores/epping,Optometry; Audiology,true
3338,Forest Hill Chase,Active,Australia,VIC,Forest Hill,3131,"169 Forest Hill Shopping Centre, 270 Canterbury Road, Forest Hill, VIC, 3131",(03) 9878 9677,-37.83515,145.16397,https://www.specsavers.com.au/stores/foresthill,Optometry; Audiology,true
3221,Frankston,Active,Australia,VIC,Frankston,3199,"53 Wells St, Frankston, VIC, 3199",(03) 9783 4013,-38.143368,145.12222,https://www.specsavers.com.au/stores/frankston,Optometry; Audiology,true
3565,Frankston Bayside,Active,Australia,VIC,Frankston,3199,"Shop 159, Bayside Centre, 28 Beach Street, Frankston, VIC, 3199",(03) 9781 1199,-38.141678,145.1234,https://www.specsavers.com.au/stores/frankstonbayside,Optometry; Audiology,true
3414,Karingal Hub,Active,Australia,VIC,Frankston,3199,"S110 Karingal Hub, 330 Cranbourne Road, Frankston, VIC, 3199",(03) 9789 5688,-38.152752,145.16528,https://www.specsavers.com.au/stores/karingal,Optometry; Audiology,true
3293,Geelong Ryrie Street,Active,Australia,VIC,Geelong,3220,"121 Ryrie St, Geelong, VIC, 3220",(03) 5229 5437,-38.148846,144.3589,https://www.specsavers.com.au/stores/geelongryrie,Optometry; Audiology,true
3314,Geelong Westfield,Active,Australia,VIC,Geelong,3220,"Shop 2256/95 Malop Street, Geelong, VIC, 3220",(03) 5221 4215,-38.147697,144.3639,https://www.specsavers.com.au/stores/geelongbaycity,Optometry; Audiology,true
3259,The Glen,Active,Australia,VIC,Glen Waverley,3150,"Shop L-025 The Glen, 235 Springvale Road, Glen Waverley, VIC, 3150",(03) 9803 2977,-37.875202,145.16556,https://www.specsavers.com.au/stores/theglen,Optometry; Audiology,true
3426,Greensborough Plaza,Active,Australia,VIC,Greensborough,3088,"Shop L02 236 Greensborough Plaza, 25 Main Street, Greensborough, VIC, 3088",(03) 9434 0053,-37.702785,145.10191,https://www.specsavers.com.au/stores/greensborough,Optometry; Audiology,true
3694,Hamilton (VIC),Active,Australia,VIC,Hamilton,3300,"147 Gray Street, Hamilton, VIC, 3300",(03) 4518 9888,-37.742992,142.0243,https://www.specsavers.com.au/stores/hamilton,Optometry,false
3691,Hastings,Active,Australia,VIC,Hastings,3915,"67 High Street &amp; 24 Victoria Street, Hastings, VIC, 3915",(03) 5973 4111,-38.30798,145.19035,https://www.specsavers.com.au/stores/hastings,Optometry; Audiology,true
3477,Heidelberg Warringal S/C,Active,Australia,VIC,Heidelberg,3084,"Shop 31, Warringal Shopping Centre, 56 Burgundy Street, Heidelberg, VIC, 3084",(03) 9456 9351,-37.75578,145.06854,https://www.specsavers.com.au/stores/heidelberg,Optometry; Audiology,true
3326,Horsham,Active,Australia,VIC,Horsham,3400,"51-53 Firebrace St, Horsham, VIC, 3400",(03) 5382 4433,-36.71411,142.19995,https://www.specsavers.com.au/stores/horsham,Optometry,false
3289,Kangaroo Flat Lansell Plaza,Active,Australia,VIC,Kangaroo Flat,3555,"Lansell Square Shopping Centre, 267 High Street, Kangaroo Flat, VIC, 3555",(03) 5447 1170,-36.81031,144.24234,https://www.specsavers.com.au/stores/kangarooflat,Optometry; Audiology,true
3257,Keilor Downs S/C,Active,Australia,VIC,Keilor Downs,3038,"Shop G018A, Keilor Central, 80 Taylors Rd, Keilor Downs, VIC, 3038",(03) 9366 2260,-37.72711,144.80702,https://www.specsavers.com.au/stores/keilordowns,Optometry; Audiology,true
3278,Keysborough Parkmore S/C,Active,Australia,VIC,Keysborough,3173,"L01 S05/S06 Parkmore Shopping Centre, 317 Cheltenham Road, Keysborough, VIC, 3173",(03) 9706 3288,-37.992054,145.1724,https://www.specsavers.com.au/stores/keysborough,Optometry; Audiology,true
3645,Leopold,Active,Australia,VIC,Leopold,3224,"659 Bellarine Highway, Shop G07 &amp; G10, Gateway Plaza, Leopold, VIC, 3224",(03) 5244 0444,-38.18564,144.45453,https://www.specsavers.com.au/stores/leopold,Optometry; Audiology,true
3534,Lilydale,Active,Australia,VIC,Lilydale,3140,"65/45 Hutchinson St, Lilydale, VIC, 3140",(03) 9735 9105,-37.760475,145.34868,https://www.specsavers.com.au/stores/lilydale,Optometry; Audiology,true
3252,Malvern,Active,Australia,VIC,Malvern,3144,"169 Glenferrie Rd, Malvern, VIC, 3144",(03) 9500 9218,-37.860325,145.02849,https://www.specsavers.com.au/stores/malvern,Optometry; Audiology,true
3372,Highpoint S/C,Active,Australia,VIC,Maribyrnong,3032,"Shop 2105, Level 2 Highpoint Shopping Centre, 200 Rosamond Road, Maribyrnong, VIC, 3032",(03) 9317 8044,-37.773926,144.88622,https://www.specsavers.com.au/stores/highpoint,Optometry; Audiology,true
3548,Melbourne CBD - Collins St,Active,Australia,VIC,Melbourne,3000,"01/470 Collins Street, Melbourne, VIC, 3000",(03) 9620 4944,-37.817635,144.95848,https://www.specsavers.com.au/stores/melbournecbdwest,Optometry,false
3241,Melbourne CBD - Lt Collins St,Active,Australia,VIC,Melbourne,3000,"309 Little Collins St, Melbourne, VIC, 3000",(03) 9654 7288,-37.815075,144.96434,https://www.specsavers.com.au/stores/littlecollins,Optometry,false
3397,Melbourne Central S/C - CBD,Active,Australia,VIC,Melbourne,3000,"LG 51/211 La Trobe Street, Melbourne Central Shopping Centre, Melbourne, VIC, 3000",(03) 9639 8277,-37.81137,144.96353,https://www.specsavers.com.au/stores/melbournecentral,Optometry,false
3463,Melton - Woodgrove S/C,Active,Australia,VIC,Melton,3337,"Woodgrove Shopping Centre, Shop T56/57, Melton, VIC, 3337",(03) 8746 2755,-37.685802,144.56425,https://www.specsavers.com.au/stores/melton,Optometry; Audiology,true
3508,Mildura Central,Active,Australia,VIC,Mildura,3500,"Mildura Central, Cnr 15th Street &amp; Deakin Avenue, Mildura, VIC, 3500",(03) 5021 4913,-34.207344,142.13908,https://www.specsavers.com.au/stores/mildura,Optometry; Audiology,true
3264,Plenty Valley Westfield,Active,Australia,VIC,Mill Park,3082,"Shop 14-15 Westfield Plenty Valley, 415 McDonalds Road, Mill Park, VIC, 3082",(03) 9437 7644,-37.65142,145.07199,https://www.specsavers.com.au/stores/millpark,Optometry; Audiology,true
3522,Moonee Ponds,Active,Australia,VIC,Moonee Ponds,3039,"T60-61 Moonee Ponds Central, 14-16 Hall st, Moonee Ponds, VIC, 3039",(03) 9326 2727,-37.76559,144.92288,https://www.specsavers.com.au/stores/mooneeponds,Optometry; Audiology,true
3222,Mornington,Active,Australia,VIC,Mornington,3931,"106 Main St, Mornington, VIC, 3931",(03) 5975 5689,-38.219463,145.03888,https://www.specsavers.com.au/stores/mornington,Optometry; Audiology,true
3639,Morwell,Active,Australia,VIC,Morwell,3840,"Tenancy 11, Mid Valley Shopping Centre, Corner Centre Valley Road &amp;, Princes Dr, Morwell, VIC, 3840",(03) 4137 8038,-38.236794,146.43002,https://www.specsavers.com.au/stores/morwell,Optometry; Audiology,true
3279,Mulgrave - Waverley Gardens,Active,Australia,VIC,Mulgrave,3170,"Shop 52 Waverley Gardens S/C, Cnr Police &amp; Jackson Road, Mulgrave, VIC, 3170",(03) 9562 3611,-37.935715,145.19008,https://www.specsavers.com.au/stores/mulgrave,Optometry; Audiology,true
3623,Casey Central,Active,Australia,VIC,Narre Warren,3805,"Shop 147-148A Casey Central Shopping Centre, 400 Narre Warren Cranbourne Rd, Narre Warren, VIC, 3805",(03) 9701 7010,-38.067703,145.3002,https://www.specsavers.com.au/stores/caseycentral,Optometry; Audiology,true
3286,Fountain Gate Westfield Lvl 1,Active,Australia,VIC,Narre Warren,3805,"Shop 1007/352 Princes Highway, Narre Warren, VIC, 3805",(03) 9704 0286,-38.017136,145.30081,https://www.specsavers.com.au/stores/fountaingate,Optometry; Audiology,true
3507,Fountain Gate Westfield Lvl 2,Active,Australia,VIC,Narre Warren,3805,"Shop 2091, Level 2, Westfield Fountain Gate, 352 Princes Highway, Narre Warren, VIC, 3805",(03) 9703 0958,-38.0212,145.3027,https://www.specsavers.com.au/stores/fountaingateeast,Optometry; Audiology,true
3654,Blackburn North,Active,Australia,VIC,North Blackburn,3130,"Shop T10, Blackburn Square, 66-104 Springfield Road, North Blackburn, VIC, 3130",(03) 9890 0380,-37.81132,145.15292,https://www.specsavers.com.au/stores/blackburnnorth,Optometry; Audiology,true
3551,Northcote,Active,Australia,VIC,Northcote,3070,"Northcote Plaza, Shop 27, Northcote, VIC, 3070",(03) 9486 5233,-37.768192,145.00185,https://www.specsavers.com.au/stores/northcote,Optometry; Audiology,true
3601,Oakleigh Central,Active,Australia,VIC,Oakleigh,3166,"SP020 Oakleigh Central, 39 Hanover Street, Oakleigh, VIC, 3166",(03) 9115 4620,-37.900936,145.09058,https://www.specsavers.com.au/stores/oakleigh,Optometry; Audiology,true
3491,Pakenham,Active,Australia,VIC,Pakenham,3810,"Shop 6, Pakenham Central Marketplace, Cnr Henry St and John Streets, Pakenham, VIC, 3810",(03) 5941 7425,-38.077503,145.48344,https://www.specsavers.com.au/stores/pakenham,Optometry; Audiology,true
3571,Point Cook Town Centre,Active,Australia,VIC,Point Cook,3030,"422A Murnong Street, Point Cook, VIC, 3030",(03) 8375 2044,-37.883774,144.73463,https://www.specsavers.com.au/stores/point-cook,Optometry; Audiology,true
3478,Prahran - Pran Central S/C,Active,Australia,VIC,Prahran,3181,"Pran Central Shopping Centre, 325 Chapel Street, Prahran, VIC, 3181",(03) 9510 0099,-37.8473,144.99347,https://www.specsavers.com.au/stores/prahran,Optometry; Audiology,true
3306,Preston - Northland S/C,Active,Australia,VIC,Preston,3072,"Northland Shopping Centre, C015/2 - 50 Murray Road, Preston, VIC, 3072",(03) 9470 6193,-37.738197,145.03,https://www.specsavers.com.au/stores/preston,Optometry; Audiology,true
3679,Reservoir,Active,Australia,VIC,Reservoir,3073,"Shop T19, Summerhill Shopping Centre, 850 Plenty Road, Reservoir, VIC, 3073",(03) 9459 4408,-37.724854,145.02852,https://www.specsavers.com.au/stores/reservoir,Optometry; Audiology,true
3448,Richmond Victoria Gardens S/C,Active,Australia,VIC,Richmond,3121,"Shop SP003, Victoria Gardens Shopping Centre, 620 Victoria Street, Richmond, VIC, 3121",(03) 9421 2430,-37.81337,145.01129,https://www.specsavers.com.au/stores/victoriagardens,Optometry; Audiology,true
3261,Ringwood - Eastland S/C,Active,Australia,VIC,Ringwood,3134,"Shop 1089/1090, Eastland Shopping Centre, 171/175 Maroondah Highway, Ringwood, VIC, 3134",(03) 9870 8666,-37.812992,145.22882,https://www.specsavers.com.au/stores/ringwood,Optometry; Audiology,true
3354,Rosebud Plaza S/C,Active,Australia,VIC,Rosebud,3939,"22/22A, Rosebud Plaza S/C, Boneo Road, Rosebud, VIC, 3939",(03) 5981 1044,-38.361275,144.89122,https://www.specsavers.com.au/stores/rosebud,Optometry; Audiology,true
3230,Rowville - Stud Park S/C,Active,Australia,VIC,Rowville,3178,"Shop 37, Stud Park Shopping Center, 1101 Stud Road, Rowville, VIC, 3178",(03) 9923 7422,-37.92073,145.23705,https://www.specsavers.com.au/stores/rowville,Optometry; Audiology,true
3251,Sale,Active,Australia,VIC,Sale,3850,"92 Cunninghame St, Sale, VIC, 3850",(03) 5144 3881,-38.107544,147.06624,https://www.specsavers.com.au/stores/sale,Optometry; Audiology,true
3292,Shepparton Marketplace,Active,Australia,VIC,Shepparton,3630,"Shepparton Market Place, 110 Benalla Road, Shepparton, VIC, 3630",(03) 5831 4332,-36.38768,145.42328,https://www.specsavers.com.au/stores/shepparton,Optometry; Audiology,true
