membership_id,place_id,tenant_id,tenant_name,category,anchor_flag,selection_basis,status,source_url,source_type,verified_at,confidence,source_date
key-chartwell-woolworths,place-nz-waikato-chartwell-shopping-centre,tenant-woolworths,Woolworths,Supermarket anchor,true,Named in the current official category directory,Active,https://www.chartwellshopping.co.nz/stores/categories,Official centre directory,2026-09-03,High,2026-09-03
key-chartwell-h-and-m,place-nz-waikato-chartwell-shopping-centre,tenant-h-and-m,H&M,Contemporary fashion,false,Named in the current official category directory,Active,https://www.chartwellshopping.co.nz/stores/categories,Official centre directory,2026-09-03,High,2026-09-03
key-chartwell-country-road,place-nz-waikato-chartwell-shopping-centre,tenant-country-road,Country Road,Premium fashion,false,Named in the current official category directory,Active,https://www.chartwellshopping.co.nz/stores/categories,Official centre directory,2026-09-03,High,2026-09-03
key-chartwell-coffee-club,place-nz-waikato-chartwell-shopping-centre,tenant-coffee-club,The Coffee Club,Hospitality,false,Named in the current official category directory,Active,https://www.chartwellshopping.co.nz/stores/categories,Official centre directory,2026-09-03,High,2026-09-03
key-queensgate-farmers,place-nz-wellington-queensgate-shopping-centre,tenant-farmers,Farmers,Department-store anchor,true,Current official tenant page,Active,https://queensgate.co.nz/index.php?p=stores%2Ffarmers,Official tenant page,2026-09-03,High,2026-09-03
key-queensgate-woolworths,place-nz-wellington-queensgate-shopping-centre,tenant-woolworths,Woolworths,Supermarket anchor,true,Current official tenant page,Active,https://queensgate.co.nz/stores/countdown,Official tenant page,2026-09-03,High,2026-09-03
key-queensgate-h-and-m,place-nz-wellington-queensgate-shopping-centre,tenant-h-and-m,H&M,Contemporary fashion,false,Current official tenant page,Active,https://queensgate.co.nz/stores/h-m,Official tenant page,2026-09-03,High,2026-09-03
key-queensgate-jb-hi-fi,place-nz-wellington-queensgate-shopping-centre,tenant-jb-hi-fi,JB Hi-Fi,Technology,false,Current official tenant page,Active,https://queensgate.co.nz/index.php?p=stores%2Fjb-hi-fi,Official tenant page,2026-09-03,High,2026-09-03
key-queensgate-mecca,place-nz-wellington-queensgate-shopping-centre,tenant-mecca,MECCA,Beauty,false,Named in the current official category directory,Active,https://queensgate.co.nz/stores/categories,Official centre directory,2026-09-03,High,2026-09-03
key-bondi-david-jones,place-au-nsw-bondi-junction-westfield,tenant-david-jones,David Jones,Department-store anchor,true,Named in the current official centre directory,Active,https://www.westfield.com.au/bondijunction/browse-stores,Official centre directory,2026-09-04,High,2026-09-04
key-bondi-kmart,place-au-nsw-bondi-junction-westfield,tenant-kmart,Kmart,Department-store anchor,true,Named in the current official centre directory,Active,https://www.westfield.com.au/bondijunction/browse-stores,Official centre directory,2026-09-04,High,2026-09-04
key-bondi-uniqlo,place-au-nsw-bondi-junction-westfield,tenant-uniqlo,UNIQLO,Contemporary fashion,false,Named in the current official centre directory,Active,https://www.westfield.com.au/bondijunction/browse-stores,Official centre directory,2026-09-04,High,2026-09-04
key-bondi-zara,place-au-nsw-bondi-junction-westfield,tenant-zara,Zara,Contemporary fashion,false,Named in the current official centre directory,Active,https://www.westfield.com.au/bondijunction/browse-stores,Official centre directory,2026-09-04,High,2026-09-04
key-chermside-kmart,place-au-qld-westfield-chermside,tenant-kmart,Kmart,Department-store anchor,true,Named in the current official centre directory,Active,https://www.westfield.com.au/chermside/browse-stores,Official centre directory,2026-09-04,High,2026-09-04
key-chermside-uniqlo,place-au-qld-westfield-chermside,tenant-uniqlo,UNIQLO,Contemporary fashion,false,Named in the current official centre directory,Active,https://www.westfield.com.au/chermside/browse-stores,Official centre directory,2026-09-04,High,2026-09-04
key-chermside-woolworths,place-au-qld-westfield-chermside,tenant-woolworths,Woolworths,Supermarket anchor,true,Named in the current official centre directory,Active,https://www.westfield.com.au/chermside/browse-stores,Official centre directory,2026-09-04,High,2026-09-04
key-chermside-mecca,place-au-qld-westfield-chermside,tenant-mecca,MECCA,Beauty,false,Current official store information identifies the Westfield Chermside tenancy,Active,https://www.mecca.com/en-au/store-locator,Official retailer directory,2026-09-04,High,2026-09-04
key-fitzroy-aesop,corridor-au-vic-fitzroy-gertrude-street,tenant-aesop,Aesop,Beauty,false,Current official store address is on Gertrude Street,Active,https://www.aesop.com.au/stores/au/vic/fitzroy/01005.html,Official retailer page,2026-09-04,High,2026-09-04
key-fitzroy-le-labo,corridor-au-vic-fitzroy-gertrude-street,tenant-le-labo,Le Labo,Beauty,false,Current official store address is on Gertrude Street,Active,https://www.lelabofragrances.com.au/phone-orders.html,Official retailer page,2026-09-04,High,2026-09-04
key-fitzroy-cutler-and-co,corridor-au-vic-fitzroy-gertrude-street,tenant-cutler-and-co,Cutler & Co,Hospitality,false,Current official venue address is on Gertrude Street,Active,https://www.cutlerandco.com.au/contact,Official venue page,2026-09-04,High,2026-09-04
key-fitzroy-builders-arms,corridor-au-vic-fitzroy-gertrude-street,tenant-builders-arms,Builders Arms Hotel,Hospitality,false,Current official venue address is on Gertrude Street,Active,https://buildersarmshotel.com.au/,Official venue page,2026-09-04,High,2026-09-04
key-hobart-running-edge,corridor-au-tas-hobart-murray-street,tenant-running-edge,The Running Edge,Activewear,false,Current official store address is on Murray Street,Active,https://www.therunningedge.com.au/,Official retailer page,2026-09-04,High,2026-09-04
key-hobart-harvey-norman,corridor-au-tas-hobart-murray-street,tenant-harvey-norman,Harvey Norman,Design and lifestyle,false,Current official store address is on Murray Street,Active,https://stores.harveynorman.com.au/harvey-norman-hobart-tas,Official retailer page,2026-09-04,High,2026-09-04
key-hobart-h-and-m,corridor-au-tas-hobart-murray-street,tenant-h-and-m,H&M,Contemporary fashion,false,Current official store address is at the Murray Street frontage of Cat and Fiddle Arcade,Active,https://www.hm.com.br/nz/store-locator/australia/hobart/the-cat-fiddle-arcade/,Official retailer page,2026-09-04,High,2026-09-04
key-hobart-lululemon,corridor-au-tas-hobart-murray-street,tenant-lululemon,lululemon,Activewear,false,Current official store address is at the Murray Street frontage of Cat and Fiddle Arcade,Active,https://www.lululemon.com.au/en-au/stores?storeId=50084,Official retailer page,2026-09-04,High,2026-09-04
key-hobart-rm-williams,corridor-au-tas-hobart-murray-street,tenant-rm-williams,R.M.Williams,Premium fashion,false,Current official store address is at the Murray Street frontage of Cat and Fiddle Arcade,Active,https://www.rmwilliams.com.au/Store-ShowDetails?storeID=801,Official retailer page,2026-09-04,High,2026-09-04
key-hobart-mecca,corridor-au-tas-hobart-murray-street,tenant-mecca,MECCA,Beauty,false,Current official store address is at the Murray Street frontage of Centrepoint,Active,https://www.mecca.com/en-au/stores/mecca-hobart-L250/,Official retailer page,2026-09-04,High,2026-09-04
key-james-st-aesop,corridor-au-qld-fortitude-valley-james-street,tenant-aesop,Aesop,Beauty,false,Named in the current official James Street retailer directory,Active,https://jamesst.com.au/retailers/aesop,Official precinct directory,2026-09-04,High,2026-09-04
key-james-st-scanlan-theodore,corridor-au-qld-fortitude-valley-james-street,tenant-scanlan-theodore,Scanlan Theodore,Premium fashion,false,Named in the current official James Street retailer directory,Active,https://jamesst.com.au/retailers/scanlantheodore,Official precinct directory,2026-09-04,High,2026-09-04
key-james-st-camilla,corridor-au-qld-fortitude-valley-james-street,tenant-camilla,CAMILLA,Premium fashion,false,Named in the current official James Street retailer directory,Active,https://jamesst.com.au/retailers/camilla,Official precinct directory,2026-09-04,High,2026-09-04
key-james-st-lululemon,corridor-au-qld-fortitude-valley-james-street,tenant-lululemon,lululemon,Activewear,false,Named in the current official James Street retailer directory,Active,https://jamesst.com.au/retailers?category=Fashion,Official precinct directory,2026-09-04,High,2026-09-04
key-james-st-mecca,corridor-au-qld-fortitude-valley-james-street,tenant-mecca,MECCA Cosmetica,Beauty,false,Named in the current official James Street retailer directory,Active,https://jamesst.com.au/retailers?category=Health+%2B+Beauty,Official precinct directory,2026-09-04,High,2026-09-04
key-james-st-le-labo,corridor-au-qld-fortitude-valley-james-street,tenant-le-labo,Le Labo,Beauty,false,Named in the current official James Street retailer directory,Active,https://jamesst.com.au/retailers?category=Health+%2B+Beauty,Official precinct directory,2026-09-04,High,2026-09-04
key-james-st-calile,corridor-au-qld-fortitude-valley-james-street,tenant-calile-hotel,The Calile Hotel,Hospitality,false,Named in the current official James Street retailer directory,Active,https://jamesst.com.au/retailers,Official precinct directory,2026-09-04,High,2026-09-04
key-melbourne-central-jb-hi-fi,place-au-vic-melbourne-central-shopping-centre,tenant-jb-hi-fi,JB Hi-Fi,Technology,false,Current official centre tenant page,Active,https://www.melbournecentral.com.au/stores-services/jb-hi-fi,Official centre tenant page,2026-09-04,High,2026-09-04
key-melbourne-central-nike,place-au-vic-melbourne-central-shopping-centre,tenant-nike,Nike,Activewear,false,Current official centre tenant page,Active,https://www.melbournecentral.com.au/stores-services/nike,Official centre tenant page,2026-09-04,High,2026-09-04
key-melbourne-central-mecca,place-au-vic-melbourne-central-shopping-centre,tenant-mecca,MECCA,Beauty,false,Current official centre tenant page,Active,https://www.melbournecentral.com.au/stores-services/mecca,Official centre tenant page,2026-09-04,High,2026-09-04
key-melbourne-central-country-road,place-au-vic-melbourne-central-shopping-centre,tenant-country-road,Country Road,Premium fashion,false,Current official centre tenant page,Active,https://www.melbournecentral.com.au/stores-services/country-road,Official centre tenant page,2026-09-04,High,2026-09-04
key-melbourne-central-lskd,place-au-vic-melbourne-central-shopping-centre,tenant-lskd,LSKD,Activewear,false,Current official centre tenant page,Active,https://www.melbournecentral.com.au/stores-services/lskd,Official centre tenant page,2026-09-04,High,2026-09-04
key-sydney-myer,place-au-nsw-westfield-sydney,tenant-myer,Myer,Department-store anchor,true,Current official centre tenant page,Active,https://www.westfield.com.au/sydney/store/219lVfGkNWic6oWkugik0s/myer,Official centre tenant page,2026-09-04,High,2026-09-04
key-sydney-sephora,place-au-nsw-westfield-sydney,tenant-sephora,Sephora,Beauty,false,Named in the current official centre directory,Active,https://www.westfield.com.au/sydney/browse-stores,Official centre directory,2026-09-04,High,2026-09-04
key-sydney-chanel,place-au-nsw-westfield-sydney,tenant-chanel,Chanel,Luxury,false,Named in the current official centre directory,Active,https://www.westfield.com.au/sydney/browse-stores,Official centre directory,2026-09-04,High,2026-09-04
key-sydney-dior,place-au-nsw-westfield-sydney,tenant-dior,Dior,Luxury,false,Named in the current official centre directory,Active,https://www.westfield.com.au/sydney/browse-stores,Official centre directory,2026-09-04,High,2026-09-04
key-claremont-country-road,place-au-wa-claremont-quarter,tenant-country-road,Country Road,Premium fashion,false,Current official centre tenant page,Active,https://claremontquarter.com.au/store-listings/country-road/,Official centre tenant page,2026-09-04,High,2026-09-04
key-claremont-mecca,place-au-wa-claremont-quarter,tenant-mecca,MECCA,Beauty,false,Current official centre tenant page,Active,https://claremontquarter.com.au/store-listings/mecca-cosmetica/,Official centre tenant page,2026-09-04,High,2026-09-04
key-claremont-aesop,place-au-wa-claremont-quarter,tenant-aesop,Aesop,Beauty,false,Named in the current official centre retail directory,Active,https://claremontquarter.com.au/store-type/retail/,Official centre directory,2026-09-04,High,2026-09-04
key-claremont-aje,place-au-wa-claremont-quarter,tenant-aje,Aje,Premium fashion,false,Named in the current official centre retail directory,Active,https://claremontquarter.com.au/store-type/retail/,Official centre directory,2026-09-04,High,2026-09-04
key-claremont-rm-williams,place-au-wa-claremont-quarter,tenant-rm-williams,R.M.Williams,Premium fashion,false,Named in the current official centre retail directory,Active,https://claremontquarter.com.au/store-type/retail/,Official centre directory,2026-09-04,High,2026-09-04
key-claremont-lululemon,place-au-wa-claremont-quarter,tenant-lululemon,lululemon,Activewear,false,Named in the current official centre retail directory,Active,https://claremontquarter.com.au/store-type/retail/,Official centre directory,2026-09-04,High,2026-09-04
key-chadstone-apple,place-au-vic-chadstone-shopping-centre,tenant-apple,Apple Store,Technology,false,Named in the current official centre directory,Active,https://www.chadstone.com.au/shopping,Official centre directory,2026-09-04,High,2026-09-04
key-chadstone-aesop,place-au-vic-chadstone-shopping-centre,tenant-aesop,Aesop,Beauty,false,Named in the current official centre directory,Active,https://www.chadstone.com.au/shopping,Official centre directory,2026-09-04,High,2026-09-04
key-chadstone-mecca,place-au-vic-chadstone-shopping-centre,tenant-mecca,MECCA,Beauty,false,Named in the current official centre directory,Active,https://www.chadstone.com.au/shopping,Official centre directory,2026-09-04,High,2026-09-04
key-chadstone-gucci,place-au-vic-chadstone-shopping-centre,tenant-gucci,Gucci,Luxury,false,Named in the current official centre directory,Active,https://www.chadstone.com.au/shopping,Official centre directory,2026-09-04,High,2026-09-04
key-riccarton-farmers,place-nz-canterbury-riccarton-westfield,tenant-farmers,Farmers,Department-store anchor,true,Named in the current official centre directory,Active,https://www.westfield.co.nz/riccarton/browse-stores,Official centre directory,2026-09-04,High,2026-09-04
key-riccarton-as-colour,place-nz-canterbury-riccarton-westfield,tenant-as-colour,AS Colour,Contemporary fashion,false,Named in the current official centre directory,Active,https://www.westfield.co.nz/riccarton/browse-stores,Official centre directory,2026-09-04,High,2026-09-04
key-riccarton-bed-bath-n-table,place-nz-canterbury-riccarton-westfield,tenant-bed-bath-n-table,Bed Bath N' Table,Design and lifestyle,false,Named in the current official centre directory,Active,https://www.westfield.co.nz/riccarton/browse-stores,Official centre directory,2026-09-04,High,2026-09-04
key-riccarton-glassons,place-nz-canterbury-riccarton-westfield,tenant-glassons,Glassons,Youth fashion,false,Named in the current official centre directory,Active,https://www.westfield.co.nz/riccarton/browse-stores,Official centre directory,2026-09-04,High,2026-09-04
key-riccarton-2degrees,place-nz-canterbury-riccarton-westfield,tenant-2degrees,2degrees,Technology,false,Named in the current official centre directory,Active,https://www.westfield.co.nz/riccarton/browse-stores,Official centre directory,2026-09-04,High,2026-09-04
