id,name,status,country,state,city,postal_code,full_address,phone,latitude,longitude,official_url,website_url,instagram_url,facebook_url,directory_url,services,audiology,source_url,source_confidence
osm-au-node-13208045227,Thrifty Eyewear,Mapped,Australia,VIC,,,"12 Cunninghame Street, Australia",+61 3 5144 6464,-38.1071774,147.0623558,https://www.thriftyseyewear.com.au/,https://www.thriftyseyewear.com.au/,,,,Optical / optician listing,false,https://www.openstreetmap.org/node/13208045227,Community-mapped
osm-au-way-1424420428,Two Faces,Mapped,Australia,VIC,,3013,"47 Anderson Street, 3013, Australia",,-37.8167485,144.8901772,https://twofaces.com.au/,https://twofaces.com.au/,,,,Optical / optician listing,false,https://www.openstreetmap.org/way/1424420428,Community-mapped
osm-au-node-3597692807,Vainer Optical,Mapped,Australia,VIC,,,Australia,,-37.8686015,144.9914449,,,,,,Optical / optician listing,false,https://www.openstreetmap.org/node/3597692807,Community-mapped
osm-au-node-5980632192,Value Spectacles,Mapped,Australia,VIC,,,"298A Main Road East, Australia",,-37.7443866,144.8022436,,,,,,Optical / optician listing,false,https://www.openstreetmap.org/node/5980632192,Community-mapped
osm-au-node-4636803851,Vision @ Broadway,Mapped,Australia,VIC,,,Australia,,-37.7169426,145.008386,,,,,,Optical / optician listing,false,https://www.openstreetmap.org/node/4636803851,Community-mapped
osm-au-node-2470687143,VisionPro,Mapped,Australia,VIC,,3011,"119 Hopkins Street, 3011, Australia",,-37.8000731,144.9009929,,,,,,Optical / optician listing,false,https://www.openstreetmap.org/node/2470687143,Community-mapped
osm-au-node-6829200458,Wangaratta Eyecare,Mapped,Australia,VIC,,,Australia,,-36.3550124,146.3266895,,,,,,Optical / optician listing,false,https://www.openstreetmap.org/node/6829200458,Community-mapped
osm-au-node-3704488976,Watsonia Optical,Mapped,Australia,VIC,,,"67 Watsonia Road, Australia",+61 3 9432 7264,-37.7098241,145.082598,,,,,,Optical / optician listing,false,https://www.openstreetmap.org/node/3704488976,Community-mapped
osm-au-node-5142353150,Whitehorse Optical Centre,Mapped,Australia,VIC,,,"240 Whitehorse Road, Australia",+61 3 9888 6530,-37.8129906,145.0816034,,,,,,Optical / optician listing,false,https://www.openstreetmap.org/node/5142353150,Community-mapped
osm-au-node-11594502110,Winks Eyecare,Mapped,Australia,VIC,,,"343-347 Pakington Street, Australia",+61 3 5224 2373,-38.1575586,144.3449957,https://winkseyecare.com.au,https://winkseyecare.com.au,https://instagram.com/winkseye,https://facebook.com/winksoptometry,,Optical / optician listing,false,https://www.openstreetmap.org/node/11594502110,Community-mapped
osm-au-node-6033469826,Y Si Nhan Khoa,Mapped,Australia,VIC,,,Australia,,-37.7989451,144.901011,,,,,,Optical / optician listing,false,https://www.openstreetmap.org/node/6033469826,Community-mapped
osm-au-node-6355897815,Yarra Junction Optical,Mapped,Australia,VIC,,,Australia,,-37.782025,145.6130006,,,,,,Optical / optician listing,false,https://www.openstreetmap.org/node/6355897815,Community-mapped
osm-au-node-1633680952,eyes2port Optometrists,Mapped,Australia,VIC,,,"248 Bay Street, Australia",+61 3 9646 9991,-37.838227,144.9429806,https://www.eyes2port.com.au/,https://www.eyes2port.com.au/,,,,Optical / optician listing,false,https://www.openstreetmap.org/node/1633680952,Community-mapped
osm-au-node-8613859112,i-care Optometrists,Mapped,Australia,VIC,,3140,"180 Main Street, 3140, Australia",,-37.75776,145.3493424,https://www.i-care.com.au/,https://www.i-care.com.au/,,,,Optical / optician listing,false,https://www.openstreetmap.org/node/8613859112,Community-mapped
osm-au-node-5195526355,iConVision,Mapped,Australia,VIC,,,Australia,,-37.950626,145.1510645,,,,,,Optical / optician listing,false,https://www.openstreetmap.org/node/5195526355,Community-mapped
osm-au-node-6017200194,iLook Optical,Mapped,Australia,VIC,,,Australia,,-37.7414218,145.0036262,,,,,,Optical / optician listing,false,https://www.openstreetmap.org/node/6017200194,Community-mapped
osm-au-way-266678041,Robinson Family Optometrists,Mapped,Australia,VIC,Belmont,3216,"165 High Street, Belmont, 3216, Australia",,-38.1748863,144.3431418,,,,,,Optical / optician listing,false,https://www.openstreetmap.org/way/266678041,Community-mapped
osm-au-node-7824897822,Cartwright & Associates Optometrists,Mapped,Australia,VIC,Bendigo,3550,"18 Killians Walk, Bendigo, 3550, Australia",,-36.7602219,144.2807409,http://www.cartwrighteyecare.com.au/,http://www.cartwrighteyecare.com.au/,,,,Optical / optician listing,false,https://www.openstreetmap.org/node/7824897822,Community-mapped
osm-au-way-1443622715,Wills Street Eyecare,Mapped,Australia,VIC,Bendigo,3550,"82 Wills Street, Bendigo, 3550, Australia",+61 3 5443 1815,-36.7649806,144.277473,http://www.willsstreeteyecare.com.au/,http://www.willsstreeteyecare.com.au/,,,,Optical / optician listing,false,https://www.openstreetmap.org/way/1443622715,Community-mapped
osm-au-way-631561733,Vision on Koornang,Mapped,Australia,VIC,Carnegie,3163,"54 Koornang Road, Carnegie, 3163, Australia",,-37.8865742,145.0578032,,,,,,Optical / optician listing,false,https://www.openstreetmap.org/way/631561733,Community-mapped
osm-au-node-615137311,Ispex Funky Spex,Mapped,Australia,VIC,Collingwood,3066,"3 Johnston Street, Collingwood, 3066, Australia",,-37.799123,144.984646,,,,,,Optical / optician listing,false,https://www.openstreetmap.org/node/615137311,Community-mapped
osm-au-way-1280774120,Mountain Gate Optometrist,Mapped,Australia,VIC,Ferntree Gully,3156,"1880 Ferntree Gully Road, Ferntree Gully, 3156, Australia",,-37.8842669,145.2742586,,,,,,Optical / optician listing,false,https://www.openstreetmap.org/way/1280774120,Community-mapped
osm-au-node-1121009477,Dresden,Mapped,Australia,VIC,Fitzroy,3065,"77 Smith Street, Fitzroy, 3065, Australia",,-37.8065689,144.9828157,,,,,,Optical / optician listing,false,https://www.openstreetmap.org/node/1121009477,Community-mapped
osm-au-way-172654057,Beach Optical,Mapped,Australia,VIC,Frankston,3199,"229 Beach Street, Frankston, 3199, Australia",+61 3 9789 9667,-38.147599,145.1452405,https://www.beachoptical.com.au/,https://www.beachoptical.com.au/,,,,Optical / optician listing,false,https://www.openstreetmap.org/way/172654057,Community-mapped
osm-au-way-266740105,Bupa Optical,Mapped,Australia,VIC,Geelong West,3218,"149A Pakington Street, Geelong West, 3218, Australia",+61 3 7042 0256,-38.1405242,144.3480828,https://bupaoptical.bupa.com.au,https://bupaoptical.bupa.com.au,,,,Optical / optician listing,false,https://www.openstreetmap.org/way/266740105,Community-mapped
osm-au-node-1072618097,Kensington Eyecare,Mapped,Australia,VIC,Kensington,3031,"494 Macaulay Road, Kensington, 3031, Australia",,-37.7942809,144.9295913,,,,,,Optical / optician listing,false,https://www.openstreetmap.org/node/1072618097,Community-mapped
osm-au-node-5430747734,EyeQ Optometrists,Mapped,Australia,VIC,Lucas,3350,"6 Coltman Plaza, Lucas, 3350, Australia",+61 3 5333 5707,-37.5438477,143.7861229,https://www.eyeq.com.au/optometrists/ballarat/,https://www.eyeq.com.au/optometrists/ballarat/,,https://www.facebook.com/lukefarquhareyeqoptometrists/,,Optical / optician listing,false,https://www.openstreetmap.org/node/5430747734,Community-mapped
osm-au-node-2999573319,Vision at Mill Park,Mapped,Australia,VIC,Mill Park,,"Childs Road, Mill Park, Australia",+61 3 9436 0404,-37.6661173,145.0603287,,,,,,Optical / optician listing,false,https://www.openstreetmap.org/node/2999573319,Community-mapped
osm-au-node-2124843984,Mordialloc Optical,Mapped,Australia,VIC,Mordialloc,3195,"483 Main Street, Mordialloc, 3195, Australia",+61 3 9587 1353,-38.0062529,145.0865382,https://www.mordiallocoptical.com.au/,https://www.mordiallocoptical.com.au/,,,,Optical / optician listing,false,https://www.openstreetmap.org/node/2124843984,Community-mapped
osm-au-node-4740799236,Andrew Harris Optometrist,Mapped,Australia,VIC,North Melbourne,3051,"56 Errol Street, North Melbourne, 3051, Australia",+61 3 9329 9372,-37.8038008,144.9497176,,,,,,Optical / optician listing,false,https://www.openstreetmap.org/node/4740799236,Community-mapped
osm-au-way-542912832,Prime Vision Care,Mapped,Australia,VIC,Oakleigh,3166,"33 Portman Street, Oakleigh, 3166, Australia",,-37.9000377,145.0905727,,,,,,Optical / optician listing,false,https://www.openstreetmap.org/way/542912832,Community-mapped
osm-au-node-1789722881,Warrigal Road Eyecare Clinic,Mapped,Australia,VIC,Oakleigh,3166,"84 Warrigal Road, Oakleigh, 3166, Australia",+61 3 9569 7299,-37.9028014,145.0865767,,,,,,Optical / optician listing,false,https://www.openstreetmap.org/node/1789722881,Community-mapped
osm-au-node-616584782,Alfred Nott Optometrists,Mapped,Australia,VIC,Port Melbourne,3207,"239 Bay Street, Port Melbourne, 3207, Australia",+61 3 9645 1991,-37.8380147,144.9426149,,,,,,Optical / optician listing,false,https://www.openstreetmap.org/node/616584782,Community-mapped
osm-au-node-5674121273,Spectacles Galore,Mapped,Australia,VIC,Preston,3072,"453 High Street, Preston, 3072, Australia",+61 3 9470 5212,-37.7387111,145.00374,,,,,,Optical / optician listing,false,https://www.openstreetmap.org/node/5674121273,Community-mapped
osm-au-way-1006690639,Ringwood Eye Specialists,Mapped,Australia,VIC,Ringwood,3134,"18 Warrandyte Road, Ringwood, 3134, Australia",,-37.8123588,145.2311135,https://www.ringwoodeyespecialists.com.au/,https://www.ringwoodeyespecialists.com.au/,,,,Optical / optician listing,false,https://www.openstreetmap.org/way/1006690639,Community-mapped
osm-au-way-1499394103,Ringwood Optical,Mapped,Australia,VIC,Ringwood,3134,"86 Maroondah Highway, Ringwood, 3134, Australia",+61 3 9879 1949,-37.8169554,145.2243621,http://ringwoodoptical.com.au/,http://ringwoodoptical.com.au/,,,,Optical / optician listing,false,https://www.openstreetmap.org/way/1499394103,Community-mapped
osm-au-node-13731460457,Vic Eye and Retina Specialists,Mapped,Australia,VIC,Ringwood,3134,"92 Maroondah Highway, Ringwood, 3134, Australia",+61 3 9100 1928,-37.8166768,145.2254972,https://viceye.au/,https://viceye.au/,,,,Optical / optician listing,false,https://www.openstreetmap.org/node/13731460457,Community-mapped
osm-au-node-2262243662,Bellocchio Eyewear,Mapped,Australia,VIC,South Melbourne,3205,"242 Clarendon Street, South Melbourne, 3205, Australia",+61 3 9690 8844,-37.832114,144.959925,https://www.bellocchio.com.au/,https://www.bellocchio.com.au/,,,,Optical / optician listing,false,https://www.openstreetmap.org/node/2262243662,Community-mapped
osm-au-way-634192128,1st Choice Vision,Mapped,Australia,VIC,St Albans,3021,"21 Alfrieda Street, St Albans, 3021, Australia",,-37.7433334,144.8003675,,,,,,Optical / optician listing,false,https://www.openstreetmap.org/way/634192128,Community-mapped
osm-au-way-634766999,Vision Pro,Mapped,Australia,VIC,St Albans,3021,"288 Main Road East, St Albans, 3021, Australia",,-37.7443452,144.8026314,,,,,,Optical / optician listing,false,https://www.openstreetmap.org/way/634766999,Community-mapped
osm-au-way-230865348,Optic 2000,Mapped,Australia,VIC,Sunshine,3020,"7 Dickson Street, Sunshine, 3020, Australia",,-37.7865211,144.8323882,,,,,,Optical / optician listing,false,https://www.openstreetmap.org/way/230865348,Community-mapped
osm-au-way-612405905,Collin & Kirk,Mapped,Australia,VIC,Thornbury,3071,"774 High Street, Thornbury, 3071, Australia",+61 3 9484 1127,-37.7546497,145.0014822,https://collinandkirk.com.au/,https://collinandkirk.com.au/,,,,Optical / optician listing,false,https://www.openstreetmap.org/way/612405905,Community-mapped
osm-au-node-11840846378,August Eyewear & Eyecare Specialists,Mapped,Australia,WA,,,"66 King Street, Australia",,-31.9513367,115.8556518,,,,,,Optical / optician listing,false,https://www.openstreetmap.org/node/11840846378,Community-mapped
osm-au-node-12522399957,B N Optometry,Mapped,Australia,WA,,,Australia,,-32.0549468,115.7464861,,,,,,Optical / optician listing,false,https://www.openstreetmap.org/node/12522399957,Community-mapped
osm-au-node-11391637426,Eye Junction,Mapped,Australia,WA,,,Australia,,-31.8765326,115.77942,,,,,,Optical / optician listing,false,https://www.openstreetmap.org/node/11391637426,Community-mapped
osm-au-node-11932057273,Friendlies Eyecare,Mapped,Australia,WA,,,Australia,,-31.9825808,115.7814213,,,,,,Optical / optician listing,false,https://www.openstreetmap.org/node/11932057273,Community-mapped
osm-au-node-4569988319,Insight Eye Clinic,Mapped,Australia,WA,,,Australia,,-31.8637517,115.8282582,,,,,,Optical / optician listing,false,https://www.openstreetmap.org/node/4569988319,Community-mapped
osm-au-node-11397913897,Laubman & Pank,Mapped,Australia,WA,,,Australia,,-31.8764606,115.7780425,,,,,,Optical / optician listing,false,https://www.openstreetmap.org/node/11397913897,Community-mapped
osm-au-node-6976079758,Laubman & Pank,Mapped,Australia,WA,,,Australia,,-35.0186287,117.8817377,,,,,,Optical / optician listing,false,https://www.openstreetmap.org/node/6976079758,Community-mapped
osm-au-node-12841444736,Looks Optique,Mapped,Australia,WA,,,"7 Forrest Walk, Australia",,-31.9478639,115.8234396,,,,,,Optical / optician listing,false,https://www.openstreetmap.org/node/12841444736,Community-mapped
osm-au-node-10107385752,Naked Specs,Mapped,Australia,WA,,,"322 South Terrace, Australia",,-32.0682934,115.7527303,,,,,,Optical / optician listing,false,https://www.openstreetmap.org/node/10107385752,Community-mapped
osm-au-node-9722108317,Sigo+,Mapped,Australia,WA,,,Australia,,-32.0579182,115.8800717,,,,,,Optical / optician listing,false,https://www.openstreetmap.org/node/9722108317,Community-mapped
osm-au-node-12818357495,SpecialEyes Optical,Mapped,Australia,WA,,,Australia,,-31.95358,115.85462,,,,,,Optical / optician listing,false,https://www.openstreetmap.org/node/12818357495,Community-mapped
osm-au-node-9778461017,Specs Plus,Mapped,Australia,WA,,,Australia,,-31.9840669,115.9029251,,,,,,Optical / optician listing,false,https://www.openstreetmap.org/node/9778461017,Community-mapped
osm-au-node-9928510956,Specs Plus,Mapped,Australia,WA,,,"154 Rokeby Road, Australia",,-31.9493729,115.8241028,,,,,,Optical / optician listing,false,https://www.openstreetmap.org/node/9928510956,Community-mapped
osm-au-node-4197216402,SpexDesign,Mapped,Australia,WA,,,Australia,,-31.931912,115.8594708,,,,,,Optical / optician listing,false,https://www.openstreetmap.org/node/4197216402,Community-mapped
osm-au-node-11397913900,Vision West,Mapped,Australia,WA,,,Australia,,-31.8763318,115.778465,,,,,,Optical / optician listing,false,https://www.openstreetmap.org/node/11397913900,Community-mapped
osm-au-node-6934750148,midwest optical,Mapped,Australia,WA,,,Australia,,-28.7746334,114.6076279,,,,,,Optical / optician listing,false,https://www.openstreetmap.org/node/6934750148,Community-mapped
osm-au-node-7069706341,Specialeyes,Mapped,Australia,WA,Applecross,6153,"31 Ardross Street, Applecross, 6153, Australia",,-32.0097278,115.8341676,,,,,,Optical / optician listing,false,https://www.openstreetmap.org/node/7069706341,Community-mapped
osm-au-node-2393656997,Applecross Eye Clinic,Mapped,Australia,WA,Ardross,6153,"61 Simpson Street, Ardross, 6153, Australia",,-32.0212881,115.8363228,,,,,,Optical / optician listing,false,https://www.openstreetmap.org/node/2393656997,Community-mapped
osm-au-node-11396192032,Options Optometrist Karrinyup,Mapped,Australia,WA,Karrinyup,6018,"SP0274A Karrinyup Road, Karrinyup, 6018, Australia",,-31.8770744,115.777965,,,,,,Optical / optician listing,false,https://www.openstreetmap.org/node/11396192032,Community-mapped
osm-au-node-4061035335,Birte Venske Optometrist,Mapped,Australia,WA,Manjimup,6258,"32 Rose Street, Manjimup, 6258, Australia",+61 8 9777 1886,-34.2417991,116.1449696,,,,,,Optical / optician listing,false,https://www.openstreetmap.org/node/4061035335,Community-mapped
osm-au-node-11730741731,Monocle Optometry,Mapped,Australia,WA,North Fremantle,6159,"210 Queen Victoria Street, North Fremantle, 6159, Australia",,-32.0366015,115.7542115,https://www.monocleoptometry.com.au/,https://www.monocleoptometry.com.au/,,,,Optical / optician listing,false,https://www.openstreetmap.org/node/11730741731,Community-mapped
osm-au-node-12743733613,Options Optometrists Warnbro,Mapped,Australia,WA,Warnbro,6169,"206 Warnbro Sound Avenue, Warnbro, 6169, Australia",,-32.3466985,115.762716,https://optionsoptometrists.com.au/locations/warnbro/,https://optionsoptometrists.com.au/locations/warnbro/,,,,Optical / optician listing,false,https://www.openstreetmap.org/node/12743733613,Community-mapped
osm-ne-node-7009136867,Campbell And Campbell,Mapped,New Zealand,Auckland,,,New Zealand,+64 9 846 0775,-36.8701487,174.7108781,https://campbelloptom.co.nz,https://campbelloptom.co.nz,,,,Optical / optician listing,false,https://www.openstreetmap.org/node/7009136867,Community-mapped
osm-ne-node-6923678892,Cassidy Eyecare,Mapped,New Zealand,Auckland,,,New Zealand,,-36.8436794,174.6519488,,,,,,Optical / optician listing,false,https://www.openstreetmap.org/node/6923678892,Community-mapped
osm-ne-node-6169401087,Crenshaw Opticians and Optometrists,Mapped,New Zealand,Auckland,,,New Zealand,,-36.7892987,174.7730497,,,,,,Optical / optician listing,false,https://www.openstreetmap.org/node/6169401087,Community-mapped
osm-ne-way-879150414,Eye Style,Mapped,New Zealand,Auckland,,,New Zealand,,-36.7717019,174.7655976,,,,,,Optical / optician listing,false,https://www.openstreetmap.org/way/879150414,Community-mapped
osm-ne-node-10892579810,Island Eyes,Mapped,New Zealand,Auckland,,,New Zealand,,-36.782887,175.0097977,,,,,,Optical / optician listing,false,https://www.openstreetmap.org/node/10892579810,Community-mapped
osm-ne-node-13822996704,Matthews Eyecare,Mapped,New Zealand,Auckland,,,"1 Jervois Road, New Zealand",,-36.8470839,174.7441506,,,,,,Optical / optician listing,false,https://www.openstreetmap.org/node/13822996704,Community-mapped
osm-ne-node-6162557005,Milford Optometrists,Mapped,New Zealand,Auckland,,,New Zealand,,-36.7722534,174.7639767,,,,,,Optical / optician listing,false,https://www.openstreetmap.org/node/6162557005,Community-mapped
osm-ne-node-13805150403,Mortimer Hirst,Mapped,New Zealand,Auckland,,,"46 Hurstmere Road, New Zealand",,-36.7874709,174.7725737,http://MortimerHirst.co.nz,http://MortimerHirst.co.nz,,,,Optical / optician listing,false,https://www.openstreetmap.org/node/13805150403,Community-mapped
osm-ne-node-14086659006,Mortimer Hirst - eyecare & eyewear,Mapped,New Zealand,Auckland,,,"Tāmaki Drive, New Zealand",,-36.8505378,174.857297,,,,,,Optical / optician listing,false,https://www.openstreetmap.org/node/14086659006,Community-mapped
osm-ne-node-5466762097,Nath Optometrists,Mapped,New Zealand,Auckland,,1011,"303 Ponsonby Road, 1011, New Zealand",+64 9 948 8775,-36.8478075,174.7442485,http://nathsoptometrists.co.nz,http://nathsoptometrists.co.nz,,,,Optical / optician listing,false,https://www.openstreetmap.org/node/5466762097,Community-mapped
osm-ne-node-11204116311,Optics1,Mapped,New Zealand,Auckland,,,New Zealand,,-36.8474043,174.7667549,,,,,,Optical / optician listing,false,https://www.openstreetmap.org/node/11204116311,Community-mapped
osm-ne-way-911692375,Sunnies,Mapped,New Zealand,Auckland,,,New Zealand,,-36.9214536,174.7867834,,,,,,Optical / optician listing,false,https://www.openstreetmap.org/way/911692375,Community-mapped
osm-ne-node-4396978791,The Eye Place,Mapped,New Zealand,Auckland,,,New Zealand,+64 9 426 0084,-36.5855139,174.6937367,,,,,,Optical / optician listing,false,https://www.openstreetmap.org/node/4396978791,Community-mapped
osm-ne-node-12594285407,The Eyecare Practice,Mapped,New Zealand,Auckland,,,"2A/100 Queens Road, New Zealand",+64 9 273 1296,-36.899664,174.8549463,,,,,,Optical / optician listing,false,https://www.openstreetmap.org/node/12594285407,Community-mapped
osm-ne-node-10086117777,Vision Centre,Mapped,New Zealand,Auckland,,,New Zealand,,-36.9079981,174.6843761,,,,,,Optical / optician listing,false,https://www.openstreetmap.org/node/10086117777,Community-mapped
osm-ne-node-2660761055,Visionx,Mapped,New Zealand,Auckland,,,New Zealand,,-36.8560113,174.7805967,,,,,,Optical / optician listing,false,https://www.openstreetmap.org/node/2660761055,Community-mapped
osm-ne-way-262147882,Visique,Mapped,New Zealand,Auckland,,,"250 Onehunga Mall, New Zealand",,-36.9208735,174.7848905,,,,,,Optical / optician listing,false,https://www.openstreetmap.org/way/262147882,Community-mapped
osm-ne-node-5913292096,Highbury Optometrists,Mapped,New Zealand,Auckland,Auckland,0626,"52 Mokoia Road, Auckland, 0626, New Zealand",+64 9 418 1347,-36.812127,174.7244591,https://www.highburyeye.co.nz/,https://www.highburyeye.co.nz/,,,,Optical / optician listing,false,https://www.openstreetmap.org/node/5913292096,Community-mapped
osm-ne-node-5551688223,Fischer fischer,Mapped,New Zealand,Bay of Plenty,,,New Zealand,,-37.638037,176.1824425,,,,,,Optical / optician listing,false,https://www.openstreetmap.org/node/5551688223,Community-mapped
osm-ne-node-4757538924,FOATE Optometry,Mapped,New Zealand,Canterbury,,,New Zealand,,-43.5574386,172.7036358,,,,,,Optical / optician listing,false,https://www.openstreetmap.org/node/4757538924,Community-mapped
osm-ne-way-101162360,Groovy Glasses Ltd,Mapped,New Zealand,Canterbury,Christchurch Central,8011,"15 New Regent Street, Christchurch Central, 8011, New Zealand",,-43.5294059,172.6385792,,,,,,Optical / optician listing,false,https://www.openstreetmap.org/way/101162360,Community-mapped
osm-ne-node-4523027569,Spec Savers,Mapped,New Zealand,Gisborne,,,New Zealand,,-38.6656132,178.0251638,,,,,,Optical / optician listing,false,https://www.openstreetmap.org/node/4523027569,Community-mapped
osm-ne-node-12611705756,Sternsen Kain,Mapped,New Zealand,Gisborne,,,New Zealand,,-38.6644351,178.0235598,,,,,,Optical / optician listing,false,https://www.openstreetmap.org/node/12611705756,Community-mapped
osm-ne-way-372801612,Frederick Swain Optometrists,Mapped,New Zealand,Hawke's Bay,,,"52 Hastings Street, New Zealand",,-39.4892964,176.9183145,https://frederickswain.co.nz/,https://frederickswain.co.nz/,,,,Optical / optician listing,false,https://www.openstreetmap.org/way/372801612,Community-mapped
osm-ne-node-4327600580,Spex Eyewear,Mapped,New Zealand,Hawke's Bay,,,"5/44 Emerson Street, New Zealand",,-39.4900288,176.9180362,https://spexeyewear.co.nz/,https://spexeyewear.co.nz/,,,,Optical / optician listing,false,https://www.openstreetmap.org/node/4327600580,Community-mapped
osm-ne-way-221688843,Bennett and Pearson,Mapped,New Zealand,Hawke's Bay,Napier South,,"7 Carlyle Street, Napier South, New Zealand",,-39.4915029,176.912163,,,,,,Optical / optician listing,false,https://www.openstreetmap.org/way/221688843,Community-mapped
osm-ne-way-430131331,Herb Maynard Optometrist,Mapped,New Zealand,Hawke's Bay,Napier South,4110,"104 Tennyson Street, Napier South, 4110, New Zealand",,-39.4904323,176.9153826,http://www.hmo.co.nz/,http://www.hmo.co.nz/,,,,Optical / optician listing,false,https://www.openstreetmap.org/way/430131331,Community-mapped
osm-ne-way-455198732,Pearson & Hooker Optometrists,Mapped,New Zealand,Hawke's Bay,Taradale,4112,"306 Gloucester Street, Taradale, 4112, New Zealand",,-39.536865,176.8483681,,,,,,Optical / optician listing,false,https://www.openstreetmap.org/way/455198732,Community-mapped
osm-ne-way-455192520,Visique Taradale Optometrists,Mapped,New Zealand,Hawke's Bay,Taradale,4112,"299 Gloucester Street, Taradale, 4112, New Zealand",,-39.5365062,176.8479174,http://www.visique.co.nz/,http://www.visique.co.nz/,,,,Optical / optician listing,false,https://www.openstreetmap.org/way/455192520,Community-mapped
osm-ne-node-13475253028,Eyes on Broadway,Mapped,New Zealand,Manawatu-Whanganui,,,New Zealand,+64 6 357 9782,-40.3501669,175.6210561,https://www.eyesonbroadway.co.nz/,https://www.eyesonbroadway.co.nz/,,,,Optical / optician listing,false,https://www.openstreetmap.org/node/13475253028,Community-mapped
osm-ne-node-13312432427,Visique,Mapped,New Zealand,Manawatu-Whanganui,,,New Zealand,,-40.452169,175.8411927,,,,,,Optical / optician listing,false,https://www.openstreetmap.org/node/13312432427,Community-mapped
osm-ne-node-5546969987,Visique Eye Spy Optometrists,Mapped,New Zealand,Manawatu-Whanganui,Palmerston North,4410,"24 Broadway Avenue, Palmerston North, 4410, New Zealand",+64 6 354 6666,-40.3544977,175.6122801,https://www.eyespy-pn.co.nz/,https://www.eyespy-pn.co.nz/,,,,Optical / optician listing,false,https://www.openstreetmap.org/node/5546969987,Community-mapped
osm-ne-node-5510196686,Eyes On Victoria,Mapped,New Zealand,Manawatu-Whanganui,Whanganui,4500,"97A Victoria Avenue, Whanganui, 4500, New Zealand",+64 6 347 6072,-39.9329508,175.051865,https://eyesonvictoria.co.nz/,https://eyesonvictoria.co.nz/,,,,Optical / optician listing,false,https://www.openstreetmap.org/node/5510196686,Community-mapped
osm-ne-node-11440212557,Matthews,Mapped,New Zealand,Nelson,,,New Zealand,,-41.2739613,173.2860222,,,,,,Optical / optician listing,false,https://www.openstreetmap.org/node/11440212557,Community-mapped
osm-ne-node-12660968717,Matthews Sports Vision,Mapped,New Zealand,Nelson,,,New Zealand,,-41.2744433,173.2846629,,,,,,Optical / optician listing,false,https://www.openstreetmap.org/node/12660968717,Community-mapped
osm-ne-node-2306079328,Kuske,Mapped,New Zealand,Nelson,Nelson,7010,"258 Hardy Street, Nelson, 7010, New Zealand",+64 3 545 8693,-41.2744749,173.2858799,https://kuske.co.nz,https://kuske.co.nz,,,,Optical / optician listing,false,https://www.openstreetmap.org/node/2306079328,Community-mapped
osm-ne-node-12381329536,The Optical Shop,Mapped,New Zealand,Northland,,,New Zealand,,-35.2055164,173.9166571,,,,,,Optical / optician listing,false,https://www.openstreetmap.org/node/12381329536,Community-mapped
osm-ne-node-12577152601,The Optical Shop,Mapped,New Zealand,Northland,,,New Zealand,,-35.7260628,174.3216956,,,,,,Optical / optician listing,false,https://www.openstreetmap.org/node/12577152601,Community-mapped
osm-ne-node-4777975526,Central otago optics,Mapped,New Zealand,Otago,,,New Zealand,,-45.0372024,169.1966087,,,,,,Optical / optician listing,false,https://www.openstreetmap.org/node/4777975526,Community-mapped
osm-ne-node-10864300613,Ocula,Mapped,New Zealand,Otago,,,New Zealand,,-44.6962824,169.1359722,,,,,,Optical / optician listing,false,https://www.openstreetmap.org/node/10864300613,Community-mapped
osm-ne-node-14071539647,Peter Dick Optometrists,Mapped,New Zealand,Otago,,,New Zealand,,-45.8754059,170.5022018,,,,,,Optical / optician listing,false,https://www.openstreetmap.org/node/14071539647,Community-mapped
osm-ne-node-5248095657,Martin+Lobb,Mapped,New Zealand,Southland,Invercargil,,"68 Don Street, Invercargil, New Zealand",,-46.410606,168.3518932,,,,,,Optical / optician listing,false,https://www.openstreetmap.org/node/5248095657,Community-mapped
osm-ne-node-5625853837,Southland Eye Specialists,Mapped,New Zealand,Southland,Windsor,,"56 Windsor Street, Windsor, New Zealand",,-46.395394,168.3654342,,,,,,Optical / optician listing,false,https://www.openstreetmap.org/node/5625853837,Community-mapped
osm-ne-node-4584902658,Taranaki Eye Centre,Mapped,New Zealand,Taranaki,,,New Zealand,,-39.0574932,174.0652227,,,,,,Optical / optician listing,false,https://www.openstreetmap.org/node/4584902658,Community-mapped
osm-ne-node-4584902719,Vivian Optometrists,Mapped,New Zealand,Taranaki,,,New Zealand,,-39.0610255,174.0709083,,,,,,Optical / optician listing,false,https://www.openstreetmap.org/node/4584902719,Community-mapped
osm-ne-node-6914314185,Harrington Eyecare,Mapped,New Zealand,Tasman,,,"205 Queen Street, New Zealand",,-41.3404124,173.1857441,,,,,,Optical / optician listing,false,https://www.openstreetmap.org/node/6914314185,Community-mapped
osm-ne-node-1661647029,Flagstaff Eye Care,Mapped,New Zealand,Waikato,,,New Zealand,,-37.7379241,175.2539866,,,,,,Optical / optician listing,false,https://www.openstreetmap.org/node/1661647029,Community-mapped
osm-ne-node-13334828574,King Country Optometrists,Mapped,New Zealand,Waikato,,,New Zealand,,-38.3333616,175.1641389,,,,,,Optical / optician listing,false,https://www.openstreetmap.org/node/13334828574,Community-mapped
